lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,agent,company,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,reservation_status_date,total_people,total_days,customer_type_Group,customer_type_Transient,customer_type_Transient-Party,deposit_type_Non Refund,deposit_type_Refundable,meal_FB,meal_HB,meal_SC,meal_Undefined,hotel_Resort Hotel,market_segment_Complementary,market_segment_Corporate,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,continent_America,continent_Asia,continent_Europa,continent_Oceania
115,2017,7,22,1,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,74.8,0,2,2017-03-27,2.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,2015,11,10,0,2,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,124.0,0,0,2015-09-12,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
317,2016,11,15,0,2,2,0.0,0,0,0,0,0,0,0,19.0,-1.0,0,120.0,0,0,2016-02-09,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
221,2016,2,23,2,4,2,1.0,0,0,0,0,0,0,1,7.0,-1.0,0,74.44,0,0,2016-08-26,3.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
137,2017,7,6,1,1,2,0.0,0,0,0,0,0,0,0,37.0,-1.0,0,80.0,0,1,2017-03-08,2.0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,2016,11,30,0,0,1,0.0,0,1,0,0,0,6,0,89.0,-1.0,0,0.0,0,0,2016-09-30,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
286,2016,11,16,0,2,1,0.0,0,0,0,0,0,0,1,3.0,-1.0,44,91.0,0,0,2016-09-18,1.0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
316,2016,8,19,0,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-10-22,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
48,2016,11,4,2,0,2,1.0,0,0,0,0,1,1,0,9.0,-1.0,0,126.0,0,1,2016-09-06,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,2016,7,24,0,0,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,0.0,0,0,2016-03-24,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
228,2016,8,25,1,4,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,52.2,0,1,2016-05-18,2.0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
10,2017,6,11,2,1,2,0.0,0,0,0,0,0,0,0,7.0,-1.0,0,91.2,0,1,2017-06-14,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,2016,8,21,0,1,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,95.0,0,0,2016-05-22,2.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,2016,0,17,2,3,3,0.0,0,0,0,0,3,3,1,9.0,-1.0,0,145.4,0,2,2016-04-22,3.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
202,2017,4,28,2,2,2,0.0,0,0,0,0,4,4,0,240.0,-1.0,0,55.8,0,1,2017-02-01,2.0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
299,2015,1,12,0,2,1,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,60.0,0,0,2015-07-02,1.0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
17,2016,6,3,0,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,141.0,0,1,2016-06-04,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7,2016,3,12,1,2,2,0.0,0,0,0,0,0,0,0,348.0,-1.0,0,82.0,0,0,2016-02-08,2.0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
92,2016,7,5,2,5,2,0.0,0,0,0,0,3,3,0,27.0,-1.0,0,52.0,0,0,2016-03-12,2.0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
159,2017,8,28,2,5,2,0.0,0,0,0,0,0,0,1,240.0,-1.0,0,97.43,0,2,2017-06-04,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3,2016,7,3,2,3,1,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,102.0,0,2,2016-03-08,1.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
38,2017,4,14,0,1,1,0.0,0,0,0,0,0,0,0,-1.0,67.0,0,75.0,0,0,2016-12-07,1.0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
22,2015,11,4,2,3,2,0.0,0,0,0,0,0,0,0,11.0,-1.0,0,75.6,0,0,2015-09-09,2.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
129,2017,6,24,2,1,2,0.0,0,0,0,0,0,0,0,30.0,-1.0,0,130.0,0,0,2017-02-15,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
55,2016,1,30,2,6,2,0.0,0,0,0,0,0,0,0,168.0,-1.0,0,85.5,0,0,2016-09-07,2.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
254,2016,10,25,0,5,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,90.95,0,0,2016-02-17,2.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
128,2017,5,17,1,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,126.0,0,0,2017-07-21,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
49,2016,5,11,1,0,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,93.15,0,0,2016-06-20,2.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,2016,3,28,2,1,1,0.0,0,0,0,0,0,0,0,134.0,-1.0,0,60.0,0,0,2016-02-27,1.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
363,2016,11,16,2,5,2,0.0,0,0,0,0,3,3,0,40.0,-1.0,0,64.9,0,0,2016-09-23,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0,2017,8,11,0,3,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,91.67,0,0,2017-05-14,2.0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,2016,3,22,1,2,2,0.0,0,0,0,0,0,3,0,240.0,-1.0,0,60.0,0,2,2016-02-25,2.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
102,2016,6,3,0,1,2,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,140.4,0,0,2016-06-04,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
152,2017,0,5,1,4,2,0.0,0,0,0,0,3,3,1,-1.0,223.0,0,65.6,1,0,2017-04-10,2.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
122,2017,7,16,0,3,2,0.0,0,0,0,0,0,0,0,7.0,-1.0,0,69.98,1,3,2017-03-19,2.0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
10,2016,9,3,0,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,136.67,0,2,2016-11-06,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
262,2015,5,6,1,1,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-01-01,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
277,2016,9,7,1,2,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,100.0,0,0,2016-04-04,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
98,2016,2,28,0,3,2,0.0,0,0,0,0,4,4,0,240.0,-1.0,0,97.7,0,2,2016-12-31,2.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
25,2015,5,17,3,7,2,0.0,0,0,0,0,5,5,1,-1.0,-1.0,0,194.9,0,2,2015-07-27,2.0,10,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
42,2016,9,29,0,3,1,0.0,0,0,0,0,0,0,0,-1.0,348.0,0,90.0,0,0,2016-11-15,1.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
166,2016,9,1,0,3,1,0.0,0,0,0,0,0,0,0,236.0,-1.0,0,110.0,0,0,2016-07-13,1.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
321,2015,11,3,0,2,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-01-01,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
151,2016,5,25,1,2,2,1.0,0,0,0,0,0,3,0,261.0,-1.0,0,126.2,0,2,2016-07-28,3.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
347,2017,6,4,4,10,2,0.0,0,0,0,0,0,0,0,243.0,-1.0,0,86.7,0,0,2017-06-18,2.0,14,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
107,2017,0,22,2,4,2,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,138.0,0,1,2017-04-28,2.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
80,2017,5,9,2,4,2,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,150.0,0,1,2017-07-15,2.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
333,2016,11,20,0,2,2,0.0,0,0,1,0,0,0,0,58.0,-1.0,19,90.0,0,0,2015-11-11,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
147,2016,8,4,0,4,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,101.7,0,0,2016-03-22,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
280,2017,0,12,2,6,2,1.0,0,0,0,0,0,0,0,9.0,-1.0,0,126.0,0,1,2016-07-09,3.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
56,2016,1,28,2,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,109.8,0,0,2016-08-03,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
85,2017,8,6,2,2,2,0.0,0,0,0,0,3,3,0,240.0,-1.0,0,100.0,0,3,2017-05-10,2.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7,2016,10,5,1,4,2,0.0,0,0,0,0,0,0,0,-1.0,405.0,0,50.0,0,0,2016-09-28,2.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
35,2016,7,25,1,2,2,1.0,0,0,0,0,0,0,0,3.0,-1.0,0,76.05,0,1,2016-02-19,3.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
47,2016,1,22,1,3,2,0.0,0,0,0,0,3,3,0,241.0,-1.0,0,169.08,0,1,2016-08-26,2.0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
37,2016,9,2,1,4,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,37.8,0,1,2016-10-05,2.0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
38,2016,0,12,0,4,3,0.0,0,0,0,0,0,3,0,9.0,-1.0,0,139.95,0,2,2016-04-16,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
13,2016,7,9,0,3,2,0.0,0,0,0,0,0,3,1,115.0,-1.0,0,86.55,0,0,2016-03-12,2.0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
38,2016,3,13,0,1,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,58.0,0,0,2016-01-16,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
34,2017,3,17,2,5,2,0.0,0,0,0,0,3,3,0,240.0,-1.0,0,58.0,0,0,2017-01-16,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
35,2017,8,10,0,1,2,0.0,0,0,0,0,0,0,0,39.0,-1.0,0,130.0,0,0,2017-05-03,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
80,2016,2,2,0,2,2,0.0,0,0,0,0,3,3,0,253.0,-1.0,0,51.8,0,1,2016-12-04,2.0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
273,2016,8,13,1,2,2,0.0,0,0,0,0,0,0,0,21.0,-1.0,0,95.0,0,0,2015-12-18,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
115,2016,9,17,1,3,2,0.0,0,0,0,0,0,0,1,-1.0,-1.0,0,34.0,0,0,2016-11-21,2.0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
7,2016,9,19,0,1,2,0.0,0,0,0,0,0,5,0,240.0,-1.0,0,65.0,0,1,2016-11-20,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
148,2015,10,24,0,1,1,0.0,0,0,0,0,0,0,0,-1.0,-1.0,0,39.0,0,0,2015-06-26,1.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
77,2017,4,2,1,2,2,0.0,0,0,0,0,4,4,0,250.0,-1.0,0,55.8,0,1,2017-01-05,2.0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
44,2015,11,10,0,2,2,0.0,0,0,0,0,0,0,0,41.0,-1.0,0,126.0,0,0,2015-08-17,2.0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
77,2015,10,8,0,3,2,0.0,0,0,0,0,0,0,1,250.0,-1.0,0,50.0,0,1,2015-10-11,2.0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
81,2016,0,24,2,3,2,0.0,0,0,0,0,3,3,1,9.0,-1.0,0,110.16,0,0,2016-02-11,2.0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
10,2017,1,27,2,0,3,0.0,0,0,0,0,4,4,1,9.0,-1.0,0,214.5,0,1,2017-08-29,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
86,2016,0,13,2,5,2,0.0,0,0,0,0,0,0,0,240.0,-1.0,0,94.0,1,1,2016-04-20,2.0,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
66,2016,0,23,1,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,105.3,0,0,2016-04-15,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
391,2016,1,4,0,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-10-21,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
25,2017,1,16,0,1,2,2.0,0,0,0,0,6,6,0,7.0,-1.0,0,266.96,0,1,2017-08-02,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
257,2017,8,9,0,2,1,0.0,0,0,0,0,3,3,0,-1.0,-1.0,0,67.5,0,0,2016-09-20,1.0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
68,2016,0,1,2,2,3,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,116.45,0,2,2016-03-30,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
117,2016,6,16,1,3,3,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,150.45,0,0,2016-02-25,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
116,2016,3,28,2,2,1,0.0,0,0,0,0,0,0,1,134.0,-1.0,0,61.0,0,0,2016-02-28,1.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
112,2017,1,28,1,5,3,0.0,0,0,0,0,3,3,1,250.0,-1.0,0,312.0,0,3,2017-08-10,3.0,6,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
103,2016,3,9,0,2,2,0.0,0,0,0,0,0,0,0,332.0,-1.0,0,50.0,0,0,2016-01-16,2.0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
173,2016,2,26,1,2,2,2.0,0,0,0,0,4,4,1,-1.0,-1.0,0,132.0,0,1,2016-12-29,4.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
216,2017,8,23,0,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,125.1,0,1,2016-10-23,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
30,2015,1,8,2,1,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,86.0,0,0,2015-08-01,2.0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
545,2017,4,5,0,2,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-10-21,2.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
108,2016,10,7,0,2,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,118.8,0,1,2016-10-09,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
127,2016,1,1,1,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,94.5,0,0,2016-07-10,2.0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
206,2016,8,31,2,8,2,0.0,0,0,0,0,3,3,0,40.0,-1.0,0,64.9,0,1,2016-06-10,2.0,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
174,2017,6,1,0,3,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,110.0,0,0,2016-12-09,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
53,2016,0,28,0,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,120.0,0,1,2016-05-01,2.0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
326,2017,6,20,2,5,2,0.0,0,0,0,0,0,0,0,314.0,-1.0,0,59.4,0,0,2016-09-02,2.0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
17,2017,0,25,0,2,2,0.0,0,0,0,0,4,4,0,9.0,-1.0,0,210.0,0,0,2017-04-09,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
174,2016,10,20,0,3,2,0.0,0,0,0,0,0,0,0,-1.0,-1.0,11,100.0,0,0,2016-05-10,2.0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
97,2015,1,17,1,4,3,0.0,0,0,0,0,0,0,0,242.0,-1.0,0,209.4,0,0,2015-05-13,3.0,5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,2015,11,6,1,0,2,0.0,0,0,0,0,0,2,1,-1.0,-1.0,0,0.0,0,2,2015-09-07,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
241,2017,7,31,2,2,2,0.0,0,0,0,0,0,0,2,9.0,-1.0,0,99.45,0,0,2017-01-09,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
16,2015,11,16,0,4,2,0.0,0,0,0,0,0,4,0,14.0,-1.0,0,114.5,0,1,2015-09-20,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10,2017,8,11,2,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,150.0,0,1,2017-05-16,2.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
92,2015,11,30,0,1,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,170.0,0,0,2015-08-21,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
301,2017,1,24,1,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,116.1,0,2,2016-12-02,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
6,2016,0,29,0,1,2,0.0,0,0,0,0,3,3,0,240.0,-1.0,0,80.0,1,0,2016-04-30,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,2017,5,14,0,1,2,2.0,0,0,0,0,4,4,0,-1.0,-1.0,0,215.0,0,0,2017-07-14,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
277,2017,4,13,0,2,2,0.0,0,0,0,0,0,0,0,7.0,-1.0,0,59.91,0,0,2016-04-11,2.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5,2017,8,13,2,2,1,0.0,0,0,0,0,0,0,0,-1.0,169.0,0,110.0,0,0,2017-05-17,1.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
149,2015,2,5,2,1,2,0.0,0,0,0,0,0,0,0,38.0,-1.0,0,68.0,0,0,2015-11-19,2.0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
87,2015,1,13,2,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,76.5,0,0,2015-08-11,2.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
23,2016,3,6,2,1,2,1.0,0,0,0,0,0,0,0,15.0,-1.0,0,68.75,0,2,2016-02-09,3.0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,2016,6,28,0,1,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,139.0,0,0,2016-06-27,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
145,2016,1,17,0,2,2,1.0,0,0,0,0,3,3,1,-1.0,-1.0,0,147.0,0,1,2016-08-16,3.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
184,2015,9,19,1,3,2,0.0,0,0,0,0,0,0,0,171.0,-1.0,0,26.1,0,0,2015-11-23,2.0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
40,2017,7,7,0,5,2,0.0,0,0,0,0,3,3,0,9.0,-1.0,0,100.3,0,0,2017-03-07,2.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5,2016,0,30,1,1,2,0.0,0,0,0,0,3,3,0,240.0,-1.0,0,117.0,0,1,2016-05-02,2.0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
74,2017,0,3,1,3,2,0.0,0,0,0,0,3,3,0,7.0,-1.0,0,97.02,0,0,2017-04-07,2.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
328,2015,11,10,0,2,2,0.0,0,0,1,0,0,0,0,1.0,-1.0,0,62.0,0,0,2015-01-01,2.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
82,2017,1,27,2,2,1,0.0,0,0,0,0,3,3,0,85.0,-1.0,0,89.1,0,0,2017-08-31,1.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
14,2015,10,15,0,1,1,0.0,0,0,1,0,0,0,0,99.0,-1.0,0,100.0,0,0,2015-10-07,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
213,2017,1,17,2,5,2,1.0,0,0,0,0,0,0,0,175.0,-1.0,0,154.08,0,0,2017-01-17,3.0,7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
163,2016,6,25,1,1,2,0.0,0,0,0,0,0,0,0,1.0,-1.0,0,96.0,0,0,2016-02-09,2.0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
13,2016,1,26,2,3,2,0.0,0,0,0,0,0,0,0,9.0,-1.0,0,122.0,0,0,2016-08-15,2.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,2017,4,15,2,3,1,0.0,0,1,0,1,0,0,0,153.0,-1.0,0,79.0,0,0,2017-01-20,1.0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,2016,10,28,0,2,2,0.0,0,0,0,0,0,2,0,250.0,-1.0,0,58.5,0,0,2016-10-30,2.0,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
37,2016,10,13,0,3,2,0.0,0,0,0,0,0,0,0,56.0,-1.0,0,105.0,0,0,2016-09-06,2.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
